Age,Potential,Value,Crossing,ShortPassing,Dribbling,LongPassing,BallControl,SprintSpeed,LongShots,Aggression,Vision,BMI,Work Rate_NUM
23,71,1300000,57,66,73,54,70,67,62,34,59,21.72,7
18,77,1100000,57,56,65,49,67,84,52,45,53,22.28,8
21,70,900000,48,59,66,42,65,75,52,49,58,23.67,7
18,75,750000,44,67,60,62,60,53,50,66,51,20.15,8
18,86,2600000,51,66,69,58,70,73,56,33,63,19.88,8
18,71,350000,51,59,55,57,58,68,42,68,55,21.13,3
19,79,1000000,64,61,57,55,61,84,41,56,52,21.55,2
27,62,425000,60,57,65,53,63,77,53,46,57,22.84,8
19,77,1600000,36,66,57,63,64,74,39,62,53,22.32,3
24,71,1300000,59,60,70,51,65,81,57,33,63,22.41,8
22,74,1900000,64,64,68,62,66,80,57,54,65,21.55,8
20,74,1900000,58,60,67,34,66,78,73,33,64,23.15,0
19,77,1100000,66,63,64,57,61,79,49,60,55,22.72,2
24,68,1100000,53,61,72,58,70,76,62,38,57,21.46,7
24,65,350000,62,62,70,57,64,59,51,45,51,22.31,8
27,64,425000,41,64,60,63,61,73,49,63,60,22.31,8
21,76,2700000,65,67,73,63,70,70,63,40,65,25.16,8
25,66,850000,62,62,65,58,66,73,56,53,58,20.86,8
20,68,500000,55,64,60,62,60,62,50,52,55,21.8,8
29,63,375000,60,63,65,57,62,72,57,36,63,20.98,8
24,71,1300000,63,61,73,51,65,85,56,39,59,21.88,2
18,75,525000,51,68,59,64,57,64,47,65,54,20.91,6
21,74,1100000,60,56,65,49,61,80,53,42,60,22.09,2
19,80,1700000,52,64,75,49,73,74,64,36,65,25.59,8
21,69,725000,62,61,63,46,64,67,43,50,48,22.92,8
20,76,950000,62,65,69,56,66,71,44,47,59,22.16,8
29,63,475000,62,60,63,56,62,75,62,50,58,22.69,8
21,72,725000,43,63,63,56,65,75,42,61,59,22.41,8
25,67,775000,64,62,66,34,66,74,60,43,64,20.68,8
20,73,550000,58,64,56,65,60,67,39,39,65,20.94,8
22,71,1200000,55,56,66,50,64,88,45,52,53,23.18,7
20,79,1700000,58,70,68,69,69,58,60,38,68,21.97,8
20,73,800000,60,61,68,58,67,65,49,60,59,23.31,2
20,78,1700000,55,70,66,67,67,67,59,40,70,21.88,8
21,78,2100000,57,60,70,46,65,85,55,50,59,23.39,1
18,81,1500000,58,63,70,56,69,68,53,60,60,22.21,2
22,64,325000,48,58,58,58,56,61,48,65,57,23.15,8
25,68,950000,62,60,70,62,63,80,57,32,61,21.22,2
18,72,575000,49,69,65,68,65,70,45,49,65,21.63,8
22,65,375000,52,65,58,60,60,48,48,62,52,23.12,8
23,71,1100000,62,61,63,55,64,88,45,58,56,20.15,2
22,70,900000,59,62,73,53,66,73,66,60,55,22.79,1
19,76,1100000,56,59,65,45,61,87,63,48,58,23.18,2
20,75,1200000,54,62,70,53,66,76,57,49,61,23.74,8
22,69,800000,56,53,62,43,59,90,53,42,56,24.68,2
21,70,925000,41,62,54,60,61,64,47,57,53,23.87,6
22,69,775000,60,58,64,49,62,86,58,41,59,21.22,8
20,74,800000,65,59,62,57,64,83,36,40,62,24.49,2
25,67,1100000,68,65,73,50,74,77,66,38,58,23.15,2
28,66,850000,60,58,72,48,68,87,41,32,59,21.2,7
20,68,500000,57,68,60,75,63,65,46,51,51,22.92,4
20,77,825000,44,64,63,61,62,64,47,62,60,24.12,8
22,67,500000,54,67,62,63,63,75,35,44,58,24.42,8
21,79,2500000,54,54,69,41,68,93,62,33,67,25.95,8
21,78,2100000,64,62,71,53,66,72,64,34,56,24.62,1
19,78,1400000,55,57,68,52,65,82,51,47,58,21.71,8
21,78,1800000,63,63,72,52,67,74,55,52,54,23.18,8
18,77,800000,47,64,62,60,65,67,36,68,49,21.46,8
18,68,325000,54,61,59,58,58,55,43,59,58,20.02,8
17,83,700000,45,69,59,67,60,60,48,45,69,21.22,8
22,70,925000,47,67,58,64,64,55,34,68,51,20.65,8
21,75,775000,33,68,66,66,67,56,53,53,66,21.6,8
22,78,2100000,65,69,71,60,62,71,53,29,60,18.59,2
21,72,850000,51,66,56,62,61,57,45,58,59,22.84,8
24,66,575000,53,58,63,55,62,91,45,57,46,21.8,2
24,68,575000,49,65,50,62,64,62,38,61,59,25.0,0
20,75,1200000,51,63,56,56,64,64,28,74,55,22.99,8
22,76,2300000,67,63,68,47,71,76,57,40,60,22.28,2
21,71,350000,52,65,66,59,63,79,43,42,54,21.88,8
19,73,375000,52,70,60,70,68,59,48,44,51,23.15,7
20,72,1100000,57,58,69,53,67,77,49,33,55,22.6,2
18,72,700000,57,62,63,57,64,66,41,47,53,22.86,8
23,67,500000,48,61,60,58,59,69,55,51,55,23.04,7
22,73,1700000,66,72,76,63,75,63,50,34,62,25.14,1
32,66,675000,60,60,69,54,66,82,69,36,62,23.62,1
25,70,1000000,55,65,68,64,68,77,53,45,62,23.24,2
23,70,725000,55,63,60,62,62,69,34,59,57,20.75,8
19,76,575000,41,66,58,63,62,55,52,65,59,22.1,8
25,69,1100000,61,62,68,48,65,88,60,37,58,21.91,2
21,67,500000,56,61,60,59,59,67,57,50,59,22.72,7
21,73,1300000,58,60,71,54,68,75,68,39,57,22.09,8
21,78,1800000,51,68,73,65,69,68,53,51,58,22.91,7
20,75,525000,46,64,59,61,60,53,53,55,56,21.89,8
26,63,525000,56,57,61,43,57,82,63,38,60,23.99,2
29,63,475000,57,59,64,55,62,83,60,39,56,23.77,8
27,61,210000,48,61,58,56,61,64,36,55,48,21.2,6
29,66,725000,54,68,56,66,69,41,48,63,64,19.74,8
27,64,625000,61,55,69,50,67,76,62,53,51,19.41,2
23,77,3200000,62,63,76,46,74,82,52,33,66,21.15,8
22,69,550000,53,64,59,63,61,75,48,47,52,22.72,8
26,65,700000,62,63,70,49,69,74,52,49,56,21.97,8
23,69,725000,57,63,69,59,64,69,46,49,61,20.62,2
22,76,1000000,62,65,73,57,72,74,56,44,62,23.03,7
21,68,375000,50,51,58,53,55,84,48,58,50,22.27,8
20,70,500000,62,63,62,60,64,61,50,60,57,20.99,8
20,75,550000,48,67,56,58,58,54,37,61,44,23.11,8
20,77,625000,60,59,60,48,57,80,51,36,49,19.69,2
21,73,1200000,46,66,63,63,66,52,32,63,58,21.05,8
23,71,1200000,63,56,70,49,63,83,60,49,60,23.3,8
21,74,1300000,60,64,66,66,67,74,67,37,56,23.36,2
22,72,1500000,64,65,72,45,65,77,54,28,54,20.52,2
24,71,1300000,35,65,58,63,66,43,43,63,62,19.08,8
23,68,725000,55,55,64,43,62,91,55,66,56,25.95,1
21,71,900000,60,57,62,53,58,86,51,48,54,24.62,8
22,71,1100000,41,67,61,63,69,68,42,75,56,22.88,6
19,80,1500000,33,70,60,65,66,65,59,49,57,21.26,8
21,73,775000,61,63,57,66,64,54,48,50,61,22.21,8
21,77,1900000,63,62,69,52,68,81,60,29,60,23.08,2
27,64,475000,58,62,67,51,66,90,48,49,53,21.36,8
28,62,400000,54,60,63,50,63,78,59,45,57,22.72,1
30,62,275000,65,60,63,56,61,63,55,50,60,24.3,7
25,64,325000,52,59,67,49,61,79,51,42,52,22.32,2
26,62,425000,54,62,64,39,62,79,62,25,52,22.09,1
22,68,600000,60,66,66,58,66,64,50,31,57,22.2,8
24,71,1500000,66,67,70,65,69,86,46,31,53,23.51,8
19,79,850000,47,67,60,64,65,55,51,54,61,22.53,8
22,62,230000,42,62,59,56,61,66,40,48,59,23.03,8
23,71,875000,64,64,65,60,63,51,58,41,63,22.23,8
19,85,2600000,60,53,78,43,75,84,44,38,61,20.23,2
22,69,750000,55,59,62,57,63,78,50,64,54,22.86,8
19,75,575000,35,64,60,62,62,65,50,60,63,21.91,8
30,62,400000,56,62,65,51,64,71,59,27,63,22.55,8
21,71,550000,52,70,57,64,61,52,59,51,61,23.37,8
20,71,550000,53,60,60,58,64,61,40,64,57,23.08,0
19,77,1100000,65,65,62,57,67,66,53,39,58,22.86,8
30,64,575000,71,62,60,58,68,61,39,25,68,24.93,2
23,63,425000,57,57,62,50,61,81,53,43,52,22.84,8
24,69,750000,53,60,64,57,64,69,56,32,64,23.66,1
21,75,1200000,59,63,58,64,62,60,33,63,56,21.05,5
26,70,1600000,60,63,71,60,66,84,55,25,64,23.66,8
19,74,575000,60,69,59,66,60,73,48,48,61,22.89,8
18,70,375000,53,60,60,61,60,60,53,34,67,22.28,8
20,72,375000,45,62,55,56,60,66,59,42,59,22.98,8
21,72,600000,61,56,63,55,60,79,35,64,52,22.34,6
24,74,1900000,31,69,60,65,64,45,55,72,61,22.2,5
22,71,1100000,62,63,73,55,66,65,59,40,54,24.49,8
22,78,3100000,69,64,71,59,70,65,59,31,67,22.53,8
22,68,425000,56,61,61,47,65,75,56,32,53,22.49,8
22,72,1300000,61,63,70,55,71,63,69,41,65,19.88,1
19,76,1100000,56,61,72,48,68,79,56,33,54,21.22,2
24,67,600000,55,53,63,46,60,91,52,44,56,20.66,7
19,79,1700000,60,66,70,58,67,65,62,37,67,22.72,7
20,72,500000,43,63,66,59,63,64,54,52,50,22.2,8
22,70,875000,44,67,55,63,62,40,43,77,61,22.35,3
21,77,1200000,59,60,73,50,69,75,60,35,58,21.8,2
24,63,275000,62,57,61,53,56,73,41,54,47,26.23,2
31,60,200000,60,61,63,58,61,62,62,49,61,21.05,7
16,82,500000,42,67,60,62,58,68,42,61,50,21.6,8
21,67,325000,41,58,54,55,57,71,58,43,57,20.66,8
27,63,500000,57,56,63,45,62,83,54,67,58,24.9,2
20,70,500000,53,54,59,48,56,81,57,47,58,22.86,8
20,73,1100000,64,60,67,56,65,75,49,39,59,21.72,8
20,75,950000,63,65,64,60,65,67,54,28,66,20.53,2
20,78,1200000,32,62,69,56,70,71,55,49,64,21.14,8
28,62,400000,58,53,61,40,60,91,49,47,55,26.45,8
20,71,1100000,60,57,63,44,61,84,55,39,56,22.79,2
19,82,2900000,63,65,74,53,72,77,58,34,65,22.34,8
21,72,725000,58,62,61,58,61,75,53,35,54,21.13,2
18,80,1000000,54,64,66,58,63,62,55,51,59,20.57,2
22,70,950000,62,62,64,59,63,78,62,30,63,22.32,8
21,70,525000,49,64,58,59,60,55,44,60,57,22.57,8
20,71,725000,56,64,68,62,66,69,51,41,60,24.09,1
21,71,550000,49,54,62,43,59,78,57,62,57,23.15,8
19,81,1200000,55,57,66,52,62,82,52,31,56,24.0,2
19,76,1100000,49,62,72,52,60,62,63,39,65,20.01,8
18,80,825000,54,67,59,56,61,72,64,43,60,21.38,2
19,76,625000,56,66,66,63,61,56,39,60,69,21.2,8
19,77,1400000,59,65,65,61,67,70,44,31,55,21.6,2
19,81,1500000,51,65,74,56,74,54,58,44,59,23.33,8
21,74,1900000,61,65,72,57,63,82,55,38,61,22.98,8
19,75,575000,39,61,61,53,59,73,61,55,57,21.0,8
33,65,450000,51,61,77,52,64,91,59,41,44,22.98,8
19,77,575000,52,66,60,58,62,69,50,46,56,20.23,8
22,74,1600000,55,61,73,44,66,74,61,45,59,22.68,8
21,74,1300000,57,56,67,46,65,78,49,42,58,22.02,2
20,72,725000,43,64,64,60,66,68,52,59,63,22.34,7
20,70,525000,62,55,65,42,64,90,52,34,52,22.22,7
28,62,400000,58,55,62,47,60,85,55,31,57,22.21,8
19,75,775000,53,59,64,52,63,68,60,54,56,21.56,2
24,70,925000,68,60,70,55,57,69,62,45,58,22.41,8
17,84,1200000,52,59,64,52,62,73,51,62,61,22.86,8
23,66,450000,52,62,58,59,60,69,49,62,58,23.46,8
20,74,600000,57,67,61,62,64,54,49,49,64,21.97,8
19,75,575000,47,68,66,67,66,54,42,41,67,20.68,8
21,71,900000,58,70,62,67,64,64,53,48,68,22.94,7
19,73,850000,50,63,64,59,65,54,52,47,65,23.72,8
21,72,1100000,49,66,62,59,66,70,49,53,61,21.85,8
23,69,550000,54,68,65,71,61,69,48,42,64,23.39,8
19,80,2400000,50,67,74,55,67,83,53,39,67,20.76,8
21,74,1600000,61,62,67,49,67,77,54,44,63,21.78,8
19,75,1100000,51,52,65,46,64,81,57,45,58,20.91,8
19,74,525000,55,58,64,62,62,69,42,52,58,22.22,8
21,69,550000,56,64,63,59,65,63,53,52,56,23.77,8
26,65,700000,61,61,63,50,62,82,59,33,50,23.81,2
20,74,900000,50,66,57,60,60,55,38,64,56,23.74,8
19,79,2400000,61,57,74,46,73,82,55,34,64,24.16,8
22,70,550000,59,59,62,58,60,66,58,61,58,22.15,2
23,70,1100000,55,61,72,45,66,82,50,28,62,23.84,8
20,73,500000,46,65,62,59,62,64,42,48,54,22.84,7
22,70,700000,53,63,59,65,62,51,44,61,60,23.29,8
23,69,875000,58,58,68,43,63,82,43,32,58,20.62,7
21,65,275000,53,62,62,61,64,68,48,80,61,23.59,8
22,71,900000,57,60,59,55,63,83,55,49,44,21.46,8
22,77,2700000,64,60,73,52,71,81,58,43,63,22.65,8
20,71,400000,50,59,57,58,58,60,48,62,57,23.67,8
20,71,400000,41,64,57,60,61,66,64,55,55,22.15,8
18,78,600000,54,60,55,53,57,70,33,73,47,20.75,6
19,74,775000,48,64,61,55,64,63,56,50,57,21.22,2
19,75,575000,35,66,57,62,63,68,56,58,57,21.85,8
21,76,1400000,52,59,64,53,63,82,61,54,62,22.4,2
18,87,2700000,57,60,73,55,71,82,40,31,63,22.39,7
22,64,325000,55,58,65,48,56,74,59,58,49,23.39,6
21,66,375000,48,67,61,62,64,68,46,44,57,23.94,8
22,70,950000,63,61,67,46,65,80,52,32,55,24.52,0
23,73,1600000,59,55,72,49,66,82,49,30,55,20.57,2
23,70,875000,50,60,61,57,60,84,50,41,61,20.45,8
19,74,950000,46,68,66,60,69,64,38,46,62,19.37,8
18,80,825000,48,61,67,58,65,60,52,50,61,21.6,8
26,63,325000,35,64,60,62,60,49,52,41,59,25.47,8
19,80,650000,43,67,61,57,63,60,38,62,46,21.53,6
20,76,1100000,38,72,45,68,60,52,50,56,56,20.44,2
18,75,575000,53,62,65,59,68,55,46,42,65,22.23,8
21,77,2300000,69,65,69,60,71,68,51,36,70,23.2,7
19,70,475000,43,60,57,58,59,69,54,54,61,24.84,8
18,78,550000,56,57,63,54,62,69,50,45,54,22.22,8
19,79,1400000,53,57,68,49,63,84,64,30,59,24.28,8
23,66,500000,58,60,62,57,63,75,55,33,59,20.99,6
22,76,2300000,63,65,71,58,67,82,39,31,54,19.84,1
20,72,975000,40,67,51,65,65,55,41,56,54,21.91,8
18,75,1100000,61,59,66,48,64,71,59,45,59,22.92,8
19,70,300000,41,58,56,56,58,69,43,58,55,22.15,8
24,70,1000000,35,66,55,70,62,59,30,68,58,22.28,6
18,76,575000,52,65,69,59,70,68,45,42,55,19.05,8
19,74,950000,60,56,65,42,63,82,48,37,54,20.98,2
23,72,1400000,66,62,68,58,67,76,56,49,60,23.04,7
18,77,825000,51,63,69,61,69,68,59,43,55,22.31,2
29,63,475000,62,65,61,37,62,81,33,23,63,22.16,8
24,72,1500000,59,65,72,50,70,79,45,50,63,23.03,1
22,65,400000,55,64,62,63,63,58,58,53,51,25.83,8
19,77,800000,48,69,58,61,63,67,35,63,46,22.6,6
20,79,2100000,60,63,73,40,66,80,49,30,65,21.05,2
21,69,500000,55,51,60,41,60,84,44,50,53,23.39,0
20,73,800000,55,63,63,52,64,62,62,49,64,22.69,8
22,68,850000,55,57,72,43,70,69,61,34,62,20.76,7
21,67,450000,65,67,67,62,64,55,54,43,63,23.12,7
20,72,550000,53,58,58,57,59,78,51,36,55,21.6,8
20,63,275000,40,62,51,55,54,67,42,49,61,22.2,8
19,74,775000,53,66,63,65,64,50,49,47,59,22.2,8
22,70,475000,47,66,58,57,55,67,43,66,52,20.01,8
21,69,725000,53,63,65,59,62,68,40,59,51,22.2,2
37,60,80000,62,53,58,42,55,68,45,30,64,21.46,8
19,74,550000,56,62,58,58,62,69,30,61,50,22.84,8
20,75,750000,39,65,62,65,65,65,36,68,58,20.65,6
19,70,700000,56,59,65,52,65,80,44,35,60,20.2,8
21,74,600000,49,63,65,64,63,68,44,61,60,22.15,6
19,80,1500000,65,59,73,42,66,77,48,35,59,23.12,8
20,69,725000,51,62,60,52,67,77,52,30,59,23.2,8
21,72,500000,48,57,59,51,60,67,53,68,57,22.22,8
27,62,425000,56,55,63,45,61,91,55,42,55,21.91,1
22,74,975000,50,53,69,41,65,85,46,42,56,22.2,7
19,76,625000,51,66,65,64,61,60,47,43,56,20.72,8
27,66,900000,54,65,68,49,69,85,55,21,63,21.01,8
22,73,1300000,65,64,67,57,65,74,57,35,57,20.83,8
21,70,500000,52,53,56,47,53,73,49,62,57,22.07,8
32,63,375000,69,64,64,55,63,60,55,41,69,21.05,8
21,69,550000,58,58,62,56,60,73,61,59,57,22.98,8
18,76,525000,51,67,63,65,61,60,51,57,48,21.26,2
19,72,525000,56,64,62,62,62,76,54,38,57,21.73,8
21,67,325000,45,65,56,65,57,54,38,61,63,19.71,8
23,75,2300000,59,67,74,43,75,74,48,33,65,22.98,2
21,73,550000,39,65,63,61,65,67,44,54,57,21.8,8
21,69,325000,50,56,54,58,55,66,50,58,54,20.94,8
20,65,325000,59,59,57,57,55,66,36,53,57,21.47,2
19,70,475000,58,66,62,57,63,63,42,60,62,21.6,8
19,74,525000,52,61,59,61,60,67,48,58,57,23.45,8
23,67,400000,58,57,59,45,61,76,48,53,56,22.86,7
36,56,45000,63,64,53,63,56,38,58,54,57,19.59,8
22,71,1100000,66,64,67,61,69,74,62,31,58,21.07,1
25,62,450000,62,49,59,48,67,77,43,58,52,20.48,8
18,74,925000,50,53,65,45,63,89,55,42,53,19.66,8
21,72,1300000,62,59,62,53,62,76,56,31,59,21.07,0
23,70,700000,55,68,68,56,68,58,47,57,58,23.18,8
18,72,700000,52,58,69,61,71,69,47,47,59,21.91,1
20,69,350000,40,59,59,54,58,64,53,59,58,21.62,8
26,65,700000,58,61,66,55,65,85,64,32,52,25.88,1
20,70,550000,54,60,65,58,65,65,40,56,53,21.3,8
23,70,725000,57,57,60,49,60,82,56,39,57,20.28,2
21,69,725000,56,57,64,53,62,72,53,45,54,21.26,2
21,75,1200000,60,46,62,39,65,62,57,41,64,23.67,0
21,81,2100000,60,63,74,48,72,72,56,33,67,22.4,8
19,77,850000,54,62,63,55,66,69,47,46,53,22.02,8
24,70,925000,60,59,68,54,63,71,50,24,60,22.79,8
21,71,525000,49,64,49,59,54,53,44,62,51,23.41,6
23,68,625000,48,55,60,46,58,93,48,26,53,20.52,0
21,72,1100000,60,64,70,55,68,73,54,38,56,22.72,8
22,75,1200000,65,60,68,50,65,78,51,32,54,23.12,7
20,77,825000,42,67,58,64,63,52,42,65,46,21.5,5
22,72,1200000,37,64,56,61,60,55,44,69,55,23.96,8
20,67,475000,56,62,55,58,58,63,40,59,49,23.33,8
18,81,1200000,63,49,67,44,63,91,51,46,56,20.76,8
23,69,550000,62,55,65,45,59,74,54,48,54,23.72,2
21,70,550000,56,62,63,52,61,71,44,54,56,22.09,8
24,74,1900000,64,66,83,57,71,72,45,35,66,23.03,7
19,71,700000,51,59,64,47,62,81,59,29,58,20.91,8
23,69,800000,64,61,67,62,64,66,56,40,55,23.99,8
20,77,950000,60,61,71,51,62,75,50,50,55,22.39,8
18,81,1500000,64,53,74,50,72,59,56,40,53,17.96,2
18,78,1700000,70,66,74,46,63,76,40,37,53,23.6,2
20,76,950000,48,63,74,63,70,67,44,44,60,21.98,8
19,76,1100000,62,66,67,57,67,66,54,45,59,22.22,8
22,72,900000,53,69,65,68,67,67,56,46,63,22.79,2
17,79,650000,48,57,59,57,68,63,49,48,55,23.3,8
20,72,375000,50,62,53,59,57,70,43,51,56,23.99,8
19,76,625000,51,64,62,63,64,65,56,47,64,21.46,8
22,76,2300000,64,70,76,66,75,65,55,23,62,21.72,7
22,70,950000,57,65,71,55,66,69,46,60,60,21.72,2
18,74,525000,53,69,65,73,61,62,40,38,60,21.39,8
19,68,325000,44,59,58,57,58,63,46,59,56,21.6,8
18,83,1500000,55,62,71,58,68,74,50,37,60,23.11,2
20,77,950000,54,68,66,61,64,72,55,29,52,20.24,8
19,76,775000,52,55,61,50,59,90,52,34,51,22.58,8
25,67,775000,62,60,63,56,62,83,50,30,54,24.09,1
21,73,600000,65,61,66,55,66,55,47,40,62,22.86,8
21,75,1300000,61,65,69,59,67,61,53,33,64,21.3,1
21,75,1300000,59,62,72,40,71,80,56,36,52,20.98,8
20,74,525000,59,61,57,58,52,66,39,55,57,22.49,1
20,73,800000,60,60,62,55,60,70,60,28,58,23.38,8
20,77,1200000,40,66,62,61,65,73,48,42,68,23.34,8
24,69,500000,57,61,62,61,64,75,48,50,64,23.77,8
18,74,425000,55,57,61,56,59,77,45,72,42,22.39,8
20,73,375000,54,60,58,57,45,67,46,58,61,22.84,8
25,72,1500000,34,66,60,64,62,33,29,83,65,23.04,3
21,72,1500000,59,64,70,56,68,68,55,41,61,20.43,8
22,66,375000,46,60,57,58,59,64,55,46,57,19.92,8
20,74,600000,50,51,65,41,61,89,45,66,54,22.34,0
20,72,400000,50,63,54,59,60,63,43,63,61,19.94,0
20,80,1700000,59,51,72,40,68,92,49,34,61,20.57,2
21,76,1400000,64,58,72,45,68,68,58,40,55,22.22,7
18,78,625000,58,55,61,54,62,90,50,60,44,20.99,1
24,64,275000,51,63,63,53,64,63,49,40,58,21.73,8
29,63,475000,59,57,62,49,63,80,47,30,56,21.55,2
21,67,375000,56,62,57,58,61,69,52,41,61,21.71,2
22,70,725000,57,61,63,56,65,74,56,32,55,21.31,8
19,65,275000,49,57,60,59,63,65,48,61,58,22.69,8
19,76,625000,54,60,69,57,69,64,44,45,55,23.66,8
18,78,1400000,65,66,69,61,67,69,44,34,58,23.15,8
29,63,475000,57,61,66,46,66,79,48,50,53,23.77,0
20,73,875000,56,55,68,44,69,72,61,44,53,23.12,8
20,71,550000,49,62,61,58,59,67,56,37,59,23.15,7
19,81,1400000,25,63,63,57,62,60,30,61,58,21.74,8
22,65,325000,47,63,57,60,63,65,49,45,59,22.6,8
18,75,1100000,56,61,69,47,68,78,48,30,62,24.03,7
22,76,1600000,54,67,71,58,68,66,62,36,67,22.72,8
20,79,1700000,53,64,75,62,74,67,49,43,63,22.68,8
20,72,725000,37,60,64,56,59,59,64,36,67,21.6,8
22,76,1400000,62,60,69,46,68,69,48,45,51,22.86,8
19,74,400000,49,63,58,59,60,51,48,55,56,23.55,8
21,75,1200000,59,64,59,41,66,89,48,34,53,22.68,8
21,71,725000,55,55,66,46,64,71,52,50,56,22.4,8
20,69,725000,53,63,65,63,65,69,39,44,65,24.38,8
19,68,275000,43,59,52,57,54,70,45,54,56,25.06,8
18,80,1700000,61,63,64,52,63,86,44,52,62,20.45,8
18,72,300000,49,58,54,55,58,56,51,67,55,24.26,6
21,74,1200000,41,70,54,70,61,57,32,57,53,24.45,3
20,78,1200000,62,57,65,50,63,77,48,33,58,23.15,7
20,69,325000,43,59,62,62,55,60,35,55,49,20.16,8
22,70,500000,50,64,61,60,63,35,57,55,59,24.07,8
23,69,725000,43,60,65,46,62,82,57,34,55,24.28,8
23,65,400000,55,63,57,57,60,66,56,45,58,20.59,8
22,67,525000,59,63,68,61,69,68,42,46,56,23.04,8
20,75,800000,56,54,64,48,63,80,51,39,54,22.65,8
24,69,875000,65,55,72,45,70,70,46,21,59,22.21,8
18,80,675000,49,52,62,47,59,83,60,50,55,22.4,2
25,69,1100000,58,60,68,47,65,86,64,39,57,23.62,1
19,75,575000,51,64,66,60,68,68,47,61,60,20.94,0
20,74,600000,33,65,62,60,61,63,59,54,54,22.45,2
19,80,1500000,59,59,73,54,66,73,39,38,58,20.52,6
20,80,1200000,64,66,70,64,67,72,48,52,49,23.81,1
21,70,550000,47,69,60,68,68,61,38,44,62,23.44,7
19,78,1400000,65,55,71,50,67,77,53,40,55,23.53,1
30,62,325000,44,60,54,57,55,46,44,67,55,22.35,8
23,65,375000,40,60,65,55,64,58,43,56,48,23.03,8
21,75,800000,69,58,61,54,62,79,53,44,57,22.15,8
21,74,1300000,50,67,70,58,66,70,50,35,66,23.15,2
19,76,775000,50,59,68,52,64,76,53,40,53,20.6,8
24,65,350000,41,60,60,55,59,62,34,62,55,23.04,8
19,73,375000,51,61,58,59,59,69,43,46,57,21.55,8
24,69,875000,62,59,65,50,65,73,59,31,58,20.72,8
23,70,925000,58,57,65,36,66,86,50,40,62,20.23,1
21,76,1400000,65,56,66,40,66,73,58,30,57,25.82,8
20,76,1400000,57,61,59,49,62,93,45,30,57,24.03,8
21,70,700000,38,66,61,60,66,61,45,61,42,18.83,6
20,73,1100000,60,58,68,48,63,74,50,35,57,22.15,8
21,70,975000,42,67,70,45,66,65,62,30,59,24.07,8
19,77,950000,68,63,66,66,61,71,46,46,66,21.22,2
21,64,130000,55,59,55,62,58,66,30,58,50,24.19,8
20,76,800000,53,57,66,54,66,67,53,45,55,22.2,8
18,70,325000,53,63,61,62,61,60,50,43,56,21.77,8
23,67,525000,58,54,65,40,61,78,63,32,53,25.25,0
24,72,1000000,41,64,42,60,57,66,31,63,53,22.07,8
19,81,1500000,61,63,70,59,67,74,68,25,54,24.22,8
19,75,575000,55,65,65,65,67,52,68,29,55,21.27,8
18,78,1400000,54,58,69,47,66,82,56,34,53,20.57,8
21,72,900000,58,62,66,47,60,84,34,39,59,22.34,8
20,70,500000,56,57,64,55,62,68,54,42,58,20.76,8
17,69,230000,45,63,56,65,46,58,45,63,47,22.79,2
19,81,2400000,58,64,72,50,72,85,47,30,53,23.66,2
25,61,300000,62,60,61,58,60,66,40,57,56,24.93,0
18,66,300000,51,64,57,61,54,63,48,51,53,24.58,8
19,78,1100000,61,63,69,58,71,64,45,34,54,23.15,2
21,69,450000,56,61,58,49,56,78,42,43,59,22.59,8
29,60,250000,51,59,62,49,67,67,59,36,59,22.34,8
21,70,400000,51,68,61,65,65,57,42,48,65,21.8,8
20,72,375000,46,65,52,63,57,66,45,55,59,23.36,8
23,64,350000,56,56,60,52,58,80,54,42,58,21.3,8
25,64,325000,39,62,60,60,66,66,48,39,61,22.2,8
21,72,1300000,58,58,67,43,65,80,56,37,55,22.84,8
20,72,825000,38,66,55,64,62,53,52,58,51,20.56,6
19,76,575000,57,58,63,54,61,71,61,34,55,21.5,8
23,73,1600000,66,67,68,62,64,76,57,30,66,23.15,8
20,71,500000,39,59,53,58,57,66,41,56,57,21.28,8
24,69,875000,61,60,63,45,63,83,58,36,61,22.4,1
19,72,500000,41,68,52,62,53,55,33,64,46,22.09,8
19,74,300000,49,57,55,57,56,51,52,49,55,21.45,2
20,76,950000,44,68,63,63,63,59,38,60,66,19.92,2
20,76,950000,58,53,68,61,70,58,54,37,66,21.15,1
20,66,325000,41,55,59,48,58,82,58,36,52,23.67,8
21,68,275000,50,58,52,58,55,66,51,39,57,21.43,8
18,77,825000,60,58,64,48,63,67,61,39,58,23.04,2
23,70,975000,64,61,65,56,62,72,63,39,52,21.72,1
21,69,550000,56,56,62,47,63,78,55,51,52,22.2,2
21,70,550000,49,63,66,60,63,69,45,43,60,24.22,8
19,77,850000,54,57,62,47,61,78,54,46,53,23.59,8
21,73,600000,46,61,65,63,63,64,52,36,60,22.5,8
26,68,1200000,64,68,69,74,67,61,56,28,59,21.68,2
21,69,800000,53,56,65,45,62,87,45,52,55,20.59,1
22,66,400000,54,60,65,42,66,68,49,33,56,22.15,2
22,70,725000,53,47,64,45,58,86,49,38,48,21.27,8
19,74,550000,40,64,56,50,61,72,30,65,58,21.6,8
22,65,240000,38,57,50,54,54,58,43,56,54,23.88,8
21,77,1800000,68,69,65,59,69,69,36,31,59,21.84,8
18,76,425000,50,65,65,59,64,62,38,40,58,21.22,8
20,68,350000,42,63,61,54,51,83,49,37,58,21.95,1
19,69,300000,42,60,56,52,58,62,42,48,52,22.59,8
